0.01086922 0.05219302 0.01497538 0.02160423 0.01908908 0.02295407 0.01836290 0.01790316 0.01597387 0.01563487 0.01901092 0.02122471 0.01556859 0.01627246 0.01714766 0.01565409 0.01579816 0.01247608 0.01706961 0.01583920 0.01452357 0.01558405 0.01786857 0.01608453 0.02032889 0.02037105 0.01716227 0.01572678 0.02910732
0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
0.00814574 0.01850486 0.01569760 0.01722570 0.01576138 0.01607263 0.01380551 0.01343817 0.01162034 0.01151390 0.01092150 0.01146346 0.01064940 0.01155046 0.01101176 0.01328453 0.00951579 0.01053447 0.01103927 0.01029468 0.01241831 0.00899553 0.01063261 0.01154111 0.01045210 0.01292619 0.01128116 0.01065415 0.00764752
0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
0.01510429 0.01389648 0.01766729 0.02751588 0.02473534 0.02588538 0.02784194 0.02894938 0.03146456 0.04423252 0.02214089 0.02400254 0.03389979 0.02369758 0.03168467 0.01815900 0.01663685 0.03679745 0.03741850 0.04379913 0.00000000 0.03604456 0.00024197 0.08271642 0.02790133 0.00722989 0.03165480 0.04492929 0.02854436
