1518.86279410 -52.83795156 69.48958277 76.14384003 136.85810102 -56.51112436 -165.55586149 -129.50172797 210.19266233 20.32922952 2.76985256 364.39171659 128.11576507 -25.70044797 249.97948958 75.74752244 -181.30805081 6.70787720 -140.07109929 -140.47265326 30.89210426 -130.97792991 -218.44984318 21.13263733 -218.52764945 78.81642549 30.04432238 -12.69205196 -687.97827312 -62.16422053 19.21819375 87.56200974 -492.23847603 -89.89127201 7.77598446 -167.74795431 -47.39153642 36.95999653 -128.21028332 -36.89835018 -15.14093650 -180.92026413 -134.68597556 -3.34019829 66.55910528 71.08680345 -77.47583555 36.68706908 49.37891651 31.17387886 116.69460090 -60.38945784 25.37194865 74.20371967 -2.66327404 16.70599377 -966.45900800 96.07965388 -70.62266183 -15.34568965 285.44157080 35.89740432 51.87860765 211.95904920 -123.39733118 -59.59737048 115.12371628 -43.24811449 72.42065102 64.76185110 55.32550988 14.94267414 -29.97904035 61.45926274 16.80174320 63.64793036 -100.21021308 -75.42464119 -55.96046365 45.15408657 -9.23656126 -136.04422884 24.86022333 -27.33554304 529.23645237 13.89428647 -16.50439029 40.20313529 -48.15478198 67.94945064 20.36563257 11.39700259 27.90194907 -34.44000465 -4.33964099 16.10777353 -7.93543129 -19.88456944 -2.25985682 -11.50598349 2.22002078 0.82983242 -51.87260928 32.38509626 -55.55351611 24.64143833 -24.37418959 -0.53175274 15.36336967 -1.41457593 -12.79972191 -6.05665549
-52.83795156 4176.36249330 324.82660789 -447.79546434 -42.66004087 -626.63553298 170.03769431 -301.13806320 -647.62706634 507.85724964 -733.72973491 459.99810969 63.39423752 266.45860035 -105.65566884 353.58956968 -177.86977338 163.89040309 277.88339383 530.20315007 158.38426643 199.98807728 120.61410270 56.08246901 92.20365994 -340.11042487 19.80418135 -170.63790118 9.99031161 -2367.84449584 -128.08889383 -16.33811320 227.17985603 98.50263962 -237.95592796 18.24839315 255.94451021 -26.57392545 237.94330484 184.61389260 63.02281765 -145.56313141 81.06700637 -388.49738859 48.98071308 -20.44519689 -167.93279521 10.13812216 16.08965797 -142.54352887 -5.67018976 -112.65055741 186.37852807 -31.52955468 8.49515087 -23.45639731 -100.04827500 -2092.21577940 177.39320772 384.57622671 213.69578387 -55.88143555 312.80158673 55.66319533 466.36487862 -487.97476938 -95.68220694 -112.29288058 -11.52499963 -266.47618235 -112.64959531 241.29607115 191.67617398 -268.23698279 -2.58143452 19.01140524 13.10955231 -32.58547053 91.89347404 -1.90411548 96.28928444 29.39459823 -4.20550162 -69.99405938 181.55534182 835.55419784 -121.23442843 34.17523852 -268.16973462 226.31707405 -73.55099909 -117.57678762 68.87683657 34.84041647 98.84922282 -34.84515708 21.67321671 -96.07058750 12.90944242 -21.78753096 30.96634319 7.30918514 -33.39341873 -18.96083093 -65.78422367 -6.71619105 18.83088575 33.57903288 25.66976251 26.11051221 11.12348699 -6.55551954
69.48958277 324.82660789 3987.54000406 -386.19744221 48.92510847 -325.26908051 -567.91699308 181.08918927 390.63294716 99.52957191 473.83591228 161.84387781 898.25043381 241.86180518 180.11998125 61.94679386 -470.15547365 7.60379759 -190.34458163 16.37395368 405.93888202 -266.13273212 174.72864159 21.47710316 -88.86159512 28.92759729 -81.57650186 -222.50878444 -149.91674642 -172.44491496 -1904.01617867 -25.23532022 2.02781453 -71.71061003 -19.73080733 -405.24222785 -25.38529290 -175.48812616 115.33389290 -16.22862774 183.48305671 103.66100997 -181.29196700 -142.29058587 144.31371948 -39.67309844 -93.59380158 129.77615929 11.92972178 -44.87736589 -48.23374485 -22.11840494 -2.78939420 15.19415705 6.22587053 9.18964447 -166.22764716 -107.60387009 -2420.47608107 338.08740622 27.68048473 192.64948265 357.57382500 504.72351605 -219.20085057 -74.64321279 267.44062700 -414.31027307 -101.67026612 69.14451603 57.70234201 121.41420930 138.36330022 41.67279559 -61.84501712 -76.81855363 -169.27768708 -134.83818550 185.30763942 78.90469120 60.67810376 -100.26782864 -59.26565871 87.94955873 156.95315191 4.17857951 1164.23048823 -75.35962953 -118.18634550 -25.68508703 32.72841909 -108.43075240 143.54793847 -119.43188336 86.78044530 -105.89584293 67.55554289 -56.16490583 66.01528750 103.78617220 -63.63053011 23.37181090 -26.49022489 -45.16199949 -75.82630013 -13.24969855 0.06679377 -20.28175238 25.94321204 9.48810580 -40.02250370 23.77100982
76.14384003 -447.79546434 -386.19744221 5975.76462608 684.27289791 642.27187975 214.64073588 236.26065763 24.15589366 217.13175707 108.41236427 255.71361147 -391.82398479 6.74970754 183.39181618 -445.23329314 41.70885316 -199.51713943 -12.78274194 -194.38105659 222.09454566 -255.44390930 -160.38836152 -14.24196545 -328.10946106 -23.38142879 -274.73775259 -75.49393148 -71.76593384 329.79110357 -60.35271005 -1696.18033881 -695.96448348 -430.83713827 -489.44282158 133.91309946 -115.84065370 -420.97156384 126.89342610 -141.22380804 -10.39367682 43.09782240 110.22416957 -221.32432575 46.55460992 -75.23250605 79.64913910 97.34215943 40.85041686 80.52361586 303.19768906 99.57285602 -73.28666971 113.91067206 -34.43177303 -11.25559132 11.61597570 98.10802298 194.31602912 -1842.59280080 350.68766519 30.02471694 75.67030515 88.67157299 17.86278804 470.44104405 -86.81887441 146.61284108 266.17203526 -40.75835565 -247.39563835 25.97376902 -46.56131870 -241.01934352 -46.48809460 -83.51133948 135.75904152 -44.18089271 114.89059190 40.19301708 217.63110007 -122.67136292 45.00107895 -160.14744946 -293.19130987 -78.85547915 161.24677968 688.05522209 75.33935062 -177.05825575 -289.63202941 15.22441201 -278.12868755 64.07179063 -33.08194630 44.03220958 120.12598993 55.17548960 27.78095549 -50.10177929 64.64329874 -28.67891334 52.15092995 14.63013347 -98.47087493 -17.47246590 7.06190852 49.01233457 -19.87568499 -5.01535675 -27.04415296 -52.24319294
136.85810102 -42.66004087 48.92510847 684.27289791 7994.00161917 -103.36966105 1025.11382477 1096.27657564 -234.96371350 401.77146401 -1078.90763821 151.77704225 -419.35151770 -352.49855278 -905.47731291 19.88604964 -122.51398648 -23.37966311 -250.18998756 -40.20196823 -282.38417198 -177.36448364 -125.58387109 274.13387493 89.96381405 70.49722511 -12.96919810 -93.08310407 -250.85977422 197.47576669 24.56047260 -487.97540072 -2622.92106266 -407.90048384 -426.10290319 -350.09140028 -166.06040497 188.23909162 -392.15628099 -105.28085654 291.18318841 33.92071436 -155.27994677 -35.10759098 189.34259141 -123.61108702 -53.39149126 26.32280603 130.00683171 150.98475268 -84.52315826 25.76587315 47.08994469 59.45572060 -8.62003195 5.26229086 264.46063777 -67.19238990 293.53143620 86.57948371 -2075.98861015 -92.10322597 317.13437587 -378.35231274 193.37966412 -624.82052833 -69.17945880 321.39614117 202.37432336 -147.15464464 -169.51364628 271.03058031 -232.54795372 -77.29300781 68.86140235 -84.88286385 -111.32404039 -134.72199529 133.46649985 97.68374663 104.57067034 169.98533743 -12.93477561 -78.62415872 97.73110456 -186.71448306 -316.56661620 320.09713207 813.81846150 -97.64012998 43.63876470 149.35265439 -41.53488989 -110.92608776 -7.89085152 46.04553367 31.84869687 -28.78067219 180.56804151 -118.70931021 -12.70546911 -8.34779787 62.85820180 -6.59325035 5.10705536 -62.99128697 103.07308676 -35.68175306 37.24825472 10.12627320 -11.65229352 -19.18722096
-56.51112436 -626.63553298 -325.26908051 642.27187975 -103.36966105 9976.40910340 270.78718334 1674.74297398 302.48969076 339.06129469 -12.27498749 -362.57064291 165.11587299 244.32202873 -558.51012713 460.54454689 -162.26094166 -456.25231595 437.36127383 436.36017802 291.10646161 271.11072351 212.34195117 158.46323912 -147.69704393 -69.31752205 -289.13532522 215.99971839 -129.62279058 530.99885577 386.66173114 -348.76997333 -22.29883008 -903.63516980 -307.01254712 -142.06180500 287.57247187 145.33098871 -230.80636950 -237.26632559 -110.74737776 160.54275487 -71.75763981 260.13017693 -163.51523220 61.29596947 112.45433531 -9.59428201 -56.52117899 46.01390060 -33.22559677 4.77555674 -105.49986359 -89.47759280 -62.40409374 -46.87417327 -166.14871593 317.94867718 -92.24773789 -536.86383430 237.30878251 -1475.80961336 180.40304271 -78.60130906 -27.40818554 182.21405520 -371.30181023 -163.56490309 -8.48889248 27.27469878 -55.01801615 -447.10546501 -147.72129189 -230.65920363 -63.28937535 -111.59588712 170.59304578 230.58535633 88.10324325 -231.74795401 -27.75466594 -58.76320446 38.37187386 23.35304579 -83.65095632 -189.09891822 97.30653750 329.92775907 78.66849120 -2.83677730 156.50213245 136.58682443 -373.86688454 -90.03079273 -221.82353765 1.16372056 -77.09240460 8.91880710 -27.13478057 -92.60250250 -9.58448833 32.73028554 12.14007532 80.93504545 70.45232464 -23.04116110 -37.02764108 -54.89275751 20.17369592 7.99739593 80.85848971 12.69597903
-165.55586149 170.03769431 -567.91699308 214.64073588 1025.11382477 270.78718334 18502.87727743 1440.15034234 1696.18823012 808.58665588 -1024.94354874 -1121.69261450 -202.46400223 -505.42979389 477.50323642 902.24065160 -68.06678116 357.52116571 -755.90435455 -305.38489861 -997.74468225 315.23278637 464.57208530 1147.22298870 265.38643223 4.84678884 11.71660462 404.44096363 -5.68824042 60.34147878 -294.56149423 134.35290761 -562.06132745 177.37323117 -1345.02797861 14.89573224 -707.57954098 -399.82692280 354.80105612 -348.66519182 -285.19950219 112.32231502 214.70824947 115.27596673 -53.79415776 100.05319576 380.14017332 48.60160963 266.12357811 382.23509651 263.30410567 -101.61372321 62.37616379 90.41826160 95.99532115 -181.14724117 315.24819169 -94.01222096 1101.43458055 -200.81317729 -233.84686743 -620.06430868 -1971.47319737 -577.03690950 426.80383443 -327.22255698 -220.18119673 311.69440315 64.30916619 -69.15399149 408.12767960 -415.83484959 147.17848319 -611.79016701 -43.81003267 180.58630088 38.65576923 -252.78927051 148.60090918 -218.69410321 -68.91135919 168.70251870 199.82789027 -92.57364382 -187.34478939 -246.81915116 -157.23681649 254.41226291 241.74906764 -62.16534002 10.08767417 60.78206522 -161.54498168 168.52446640 -127.99794690 109.87361239 185.47106053 134.92182640 224.59399998 73.88113335 138.82684328 215.31812476 116.25304336 66.98587669 111.95261188 63.48008136 105.42554376 16.91165187 85.78502381 49.17772465 15.37776085 -12.75518108
-129.50172797 -301.13806320 181.08918927 236.26065763 1096.27657564 1674.74297398 1440.15034234 20392.81078627 -710.61698969 3718.90852486 -287.59164876 744.02040230 -533.26637151 -14.81300338 -569.83894004 328.39147491 -1496.65968133 489.48691502 -289.09842286 328.09222695 -438.65091457 67.61486715 -113.90861946 156.58302712 258.12215219 -301.50054960 -443.63810600 -440.69928756 62.42960138 903.67484370 -341.42932124 -287.55641787 -333.41132435 1403.36621826 -465.69981516 -1281.11069903 232.29153580 -41.90437818 109.52689657 -472.07905316 -54.71273420 259.06070902 326.53338285 90.42614420 -75.88086764 -291.89047718 -3.74048305 -48.04046130 -468.41017170 -77.34832671 -293.34185006 199.49025968 250.49430821 -82.77143109 -134.51083382 -3.19907869 156.74733539 -517.82938167 -233.22482763 400.23417699 511.45982784 -1232.46913453 -91.18909808 -1886.07144470 398.92246927 -248.56256693 -277.45423290 187.46194759 -386.87556049 9.84906205 -111.71747820 -175.04515937 139.27073684 -99.56233317 211.35709277 153.73230024 -388.59254506 11.12600080 111.54553258 -114.61606538 -153.01099123 42.30538569 -172.83042351 75.67204328 282.42196963 -157.36313710 -401.96038427 -205.80990748 -423.00143766 -259.66976275 45.82550384 230.77787066 -178.56402659 -512.42741217 248.03118135 13.21605042 121.48157821 -210.87566844 -64.68321321 -75.97276039 75.84309762 89.43094571 14.72090580 6.49353130 -0.63375829 -150.58619068 -15.89462996 -93.54983993 13.63934190 54.08762463 89.15356911 -22.57765649
210.19266233 -647.62706634 390.63294716 24.15589366 -234.96371350 302.48969076 1696.18823012 -710.61698969 18942.87854417 -249.39935740 3403.30158587 74.64496801 13.55663137 -143.66032440 -878.05118794 199.02458931 5.18868147 -1199.69900948 -29.22358361 167.74008242 276.17179204 -54.77471586 633.88403905 181.57640441 22.29326638 -74.12543963 246.16199632 -679.39627594 304.45523588 -453.14776435 -406.25717391 377.25683345 -222.54257371 681.57218045 -308.67433238 -130.55096043 -1464.77307241 -354.14511900 136.72910440 -279.99292045 -80.79455665 13.90280661 -85.16782047 188.54714253 -399.20009234 283.33666935 159.34244384 392.75856447 113.60835056 496.97573154 42.38131206 23.97361536 -189.92964364 262.33096187 53.40361202 -157.94968860 -505.59809619 557.88080686 -421.02682609 -825.46548550 409.43600483 -134.68383798 127.87279060 -470.83425128 -2106.88101967 -733.86669625 150.55309830 -836.56885721 -651.20953610 145.92052405 156.05098520 -435.91337952 664.08301213 -117.52719872 -156.48477478 -66.89643614 -477.00582756 -474.63772026 13.24363659 -5.95532247 -117.51972588 28.92276185 -77.75254533 -225.88549729 49.18026079 336.11266958 56.59808849 271.20270253 -55.12851404 -209.59757380 680.62496892 -193.11105686 228.52823355 94.69173862 277.52143127 -438.05884671 -17.09991750 58.97661642 14.69343710 99.30655416 -212.79997268 -53.01897741 13.44231665 -53.47994456 -64.23296211 -81.51323426 72.54709871 -30.40648697 75.26159940 -12.70769066 41.88272329 59.43722488
20.32922952 507.85724964 99.52957191 217.13175707 401.77146401 339.06129469 808.58665588 3718.90852486 -249.39935740 15401.92765459 -1437.94063796 3926.06573800 -746.17961754 741.60347881 239.15159279 264.50725729 -1039.83348100 1238.59127352 581.19182850 749.96024464 629.99757217 510.67264329 185.00628586 712.72470663 368.45969835 -285.70227184 -339.67170201 -514.06867109 -970.47469450 37.03942896 261.83543748 96.80303108 87.10598914 1146.44404140 117.29682330 102.22806281 -678.90002747 -814.16989036 198.23432786 -639.52606945 78.98415734 -100.62757591 355.81346459 -218.46766717 -252.18162911 82.85434770 -327.61234316 -160.82401246 472.97000812 61.31171841 319.35906108 -179.20423843 -51.37395299 -6.76681954 -71.33152395 -109.88630617 113.01659958 286.43052315 -939.90022592 -53.31523242 -616.24633495 -474.79101830 -331.01722191 356.64415188 681.96893728 -1589.21087247 56.81945042 -55.70878273 42.33350124 -24.67982043 -166.89465645 123.44826438 -23.14940597 -269.74748968 -43.85177167 -123.81068404 -550.20149086 -60.89555453 55.89494043 -121.88338676 -80.35279563 -8.40654105 -133.12220829 129.47556194 990.31907887 -242.96435953 -21.77117583 105.71614407 920.04128867 366.67318717 231.23989556 -35.24592845 -575.59384739 -353.31145150 280.54295447 -200.08224364 -227.78974686 -19.82436789 56.35981066 62.59418649 101.89667006 274.92725493 -116.41030296 206.07007424 -34.72697800 -35.09104787 -180.53133330 40.20813739 -68.87152835 -4.50749067 -44.97481729 -65.63838225
