1.787021407679155374e-03 -7.968061073220197616e-05 3.918645727191715677e-05 6.255113866450837427e-05 -2.667035263183729151e-05 -1.856986138820966351e-05 4.860516509424285525e-06 3.007236709010782994e-06 -1.362635816198271391e-05 -1.262792084594440103e-05 -1.675583737419275674e-05 3.915005050385162927e-06 -1.911017872407020962e-05 1.406271723687625675e-05 7.541060946100221038e-06 -2.747581921106345031e-05 2.753366870934107329e-05 -5.248957792279785408e-06 1.057493621682694074e-05 2.559468505060502093e-05 -1.884708655793931441e-05 -4.661060944376786100e-05 2.402605626298942869e-05 7.034070433958296233e-05 5.087067386463317396e-05 -1.386830341384682908e-05 -3.127329902646709773e-05 -1.941541806829731658e-05 8.846831855789937275e-04 -3.263518565147849933e-05 1.767894539930773415e-05 2.411979620613931307e-05 -8.104742364519853373e-06 4.955084900303240576e-05 2.598779071738306019e-05 -3.381486650869602525e-05 1.646914902694549224e-05 -4.653629253809184391e-05 2.855951141650342028e-05 1.887809572468625920e-05 -4.760814151380407998e-06 -1.067463272399682993e-06 -7.488313890695737762e-06 6.058973251778362532e-05 -1.601683945586889930e-05 4.941618589470337395e-05 3.597939146337642637e-05 1.536793077303168453e-05 2.179325915178650645e-05 -2.902165827883094266e-05 -6.020116730500223108e-05 4.325220768950991648e-05 1.592873612980725092e-05 7.011491235116838229e-05 1.745789811618755905e-04 -6.090020892869518228e-05 1.048945773451495688e-03 1.695118668957432636e-05 1.723341453162831498e-05 6.820190315042535688e-05 8.903381378616412304e-06 7.595689984573828457e-06 -1.911375343489307610e-05 -3.800165832339090868e-05 1.109650395299018820e-06 9.941850143482746667e-06 1.260508003057038056e-05 6.177345539021156262e-05 5.903709864131746938e-05 -2.699459353130919011e-05 -3.198668670227426686e-06 4.838577100187127278e-05 8.336463048975571060e-05 -2.599137779832718089e-05 4.842057183480256657e-05 8.899474183617276757e-05 -2.701227618584112577e-05 -7.142066294606394809e-05 3.963612762205147451e-05 2.272499550273315624e-05 -4.555698579722289020e-06 1.210471793697095913e-04 4.076254995410108527e-05 3.003114625212116212e-06
-7.968061073220197616e-05 9.440684486128602402e-04 -1.188537325120225373e-04 5.814301477818688395e-06 -1.610751926741428133e-05 9.962654032862219863e-06 6.393862832079188214e-07 -1.015590211011603744e-05 1.066856057989069586e-05 4.467996352350444994e-07 6.274676196385092392e-06 -1.035093364257693376e-06 -1.444776880946930603e-05 -9.800112799268329808e-06 -1.724102661664409970e-05 1.399713446730016389e-05 -1.060876700862457133e-05 1.068589769854806881e-05 -3.519790052768072698e-05 5.242262170731376073e-06 -9.391597996587264816e-06 -1.947498449527372894e-05 -2.921737202864318743e-05 -1.453987866633452531e-06 -1.831813951905090403e-05 6.438271073601804795e-05 4.884454066361565942e-05 -5.041664731608711854e-05 -7.139226673008922499e-05 8.066610940734069085e-04 -1.063226195715995400e-04 3.057424422938286111e-05 -2.685896161633476387e-05 -2.471543031900413364e-05 -1.934042075010934225e-05 1.302388699547944297e-05 5.904306166106675920e-05 1.495622549072496955e-05 -3.025995362382011083e-05 -2.089768836404743170e-06 4.576298059172843565e-05 -3.681256953023188705e-05 -1.098530379748820247e-05 6.810405044675057443e-05 4.014837839614887621e-05 2.188288778636159805e-05 -6.150730297953480442e-05 -9.240413180716155800e-06 1.571849516532877126e-05 -1.048731051322020268e-04 8.062610119165647784e-05 6.702048533874836267e-05 -4.131536209246484422e-05 5.258186414591177964e-05 6.177739303509859569e-05 -9.879278285961908901e-05 -1.201859085997226159e-04 6.851550987175685252e-04 -8.415049890291230841e-05 2.634569293956412980e-05 -3.203078223630863547e-05 -4.579424508644799880e-05 1.436827045531719119e-05 -3.048867636635154496e-06 2.345916457021038839e-05 -3.172636056812488243e-06 -3.394307021978107023e-05 -3.640091991711939866e-05 -5.770581938156500967e-06 -2.629331935569377283e-05 3.373083059874048645e-06 2.212673317576318517e-05 4.179031129147941462e-05 5.523639176348003909e-05 2.707723783332506757e-05 5.992029114014775222e-05 1.219119019553445615e-05 -1.437350409264075387e-05 1.408927952023884738e-05 -8.095432127506335752e-06 1.402292594439813694e-04 -4.603848344052998071e-05 -1.149382176545958572e-06 6.480363733492281444e-06
3.918645727191715677e-05 -1.188537325120225373e-04 7.238958682448205567e-04 2.781376639036056312e-05 1.232146240564368363e-05 1.030674616597235528e-05 -1.062906671784262656e-05 -2.880713642235536511e-06 9.993208371008931401e-06 -1.362670821502636576e-05 -2.468410249765015430e-05 1.712584222900505147e-06 3.165194270504491937e-06 -1.261533433179663985e-05 2.084348082560565291e-05 3.599075557008510287e-06 2.220894558657275528e-05 -6.038709933025904619e-06 -1.426976355495468139e-05 1.116413091206787855e-05 1.431483127388577452e-05 -4.795102270687771297e-06 -1.237834243191707156e-05 -2.898566246667826603e-05 2.166999502357144346e-05 -3.957008374462724261e-05 -6.167904107402374307e-05 -1.389592951942356587e-05 1.025689540747636215e-04 -7.396798317593452406e-05 5.801965919902185099e-04 2.855793375566003384e-05 -2.473210632092793219e-05 -1.461867502759751911e-06 -1.724475643612545108e-05 2.484262338917340204e-05 2.528616065999828334e-05 2.837056048777257476e-06 -1.695037715873603425e-05 2.581976335222204772e-05 -1.732043227350657809e-05 4.868648391276270631e-05 7.943005267779322572e-06 -4.393846835169031451e-05 1.281947315766132835e-05 1.001552719863936183e-04 1.272321093569956956e-05 1.675436139577127589e-05 3.611493640828753333e-05 2.516562294074705836e-05 3.276818607808853405e-05 -2.489688556193195144e-06 -3.029517992734817098e-05 -5.181159980312404102e-06 -2.039663491432561207e-05 -5.973259250681635954e-05 4.927191170083653279e-05 -9.707752133197161681e-05 5.897299581913700980e-04 -2.229677517399830219e-05 -1.058331308340143357e-05 -1.344448036875651882e-07 -2.424848897198359575e-05 1.881485623411085153e-05 -1.241120156643826737e-05 1.066298146581135361e-05 -1.947457873557635881e-05 1.791650162951043411e-05 4.919783529610709998e-05 9.670867529642038557e-06 1.116743288301599788e-05 -1.999327458611437105e-05 -3.047790221439308916e-05 -5.007116879724538916e-05 -1.683251835406156878e-05 2.280615471107011315e-06 9.648903952108611477e-05 -5.190483421642041236e-05 7.116503075736506628e-05 -2.217058121715671201e-05 -1.041102377551407341e-04 -7.354338420628891884e-05 -4.891820356326813146e-05 -2.659122661265820729e-05
6.255113866450837427e-05 5.814301477818688395e-06 2.781376639036056312e-05 3.532552616081377321e-04 6.658384188935831105e-06 -1.626665596724075268e-06 -8.760710606198506800e-06 -2.506141674494963919e-06 7.554215622239433924e-06 -3.012958762312140545e-07 1.439719199940800815e-08 -1.443240175756740027e-06 7.597702969949235714e-07 9.922321700023197061e-06 -1.035693304652174574e-05 -1.850443187909918877e-05 8.915937660388849399e-06 3.093059789786005041e-05 1.733747447458057498e-06 -9.456091445578723582e-06 2.061181193289186072e-05 1.014844185741879406e-06 -1.286728668008030337e-05 -3.269754339738957132e-06 3.080658330638841644e-05 2.862947562200929275e-05 -1.677830350614708193e-05 -1.406290775458514183e-05 3.063234964334791917e-05 -2.487372590481414045e-05 2.879074274833956870e-05 2.961768798922483547e-04 -2.216595003085682490e-05 -1.985504181405632252e-05 4.951367255927562965e-06 -2.545342887035359985e-05 1.900938115426439126e-06 5.439935502332137323e-06 1.982418164336866291e-05 -2.481765271215277593e-05 -2.576970967834071446e-05 3.037733044813768521e-05 1.364299477312953258e-05 -4.999271703145000276e-06 1.230121145349963932e-05 -1.043784294005597083e-05 6.295508388528474157e-05 -5.499837819406277999e-06 -4.168903639320137311e-05 3.343706780030393711e-05 -2.301052096424863677e-05 -3.639420389046759010e-05 1.500101633617537732e-05 6.664680376109415180e-05 9.802155726532301393e-06 -1.880392643033543693e-05 3.309833299704222006e-05 -5.530213550957095806e-06 3.363071631474818699e-05 2.286681850673922243e-04 -2.769088314737232798e-05 3.515834392304182344e-06 7.844947382288495384e-06 -6.596628425943187876e-06 -1.523748081195010264e-05 4.476749926593958036e-06 8.596391004857357809e-06 -4.275751379496613744e-07 2.393649286884316310e-05 -1.832218097934129014e-05 -6.440112281581267411e-06 2.411934862763922267e-06 -5.998793790843788581e-06 -1.144285882991002573e-05 1.689342253458246953e-05 -2.269987583675042898e-05 -1.337505008132288783e-05 -2.300524303523818898e-05 -8.958583261479620790e-06 -1.362140255810346836e-05 2.769808679639508152e-05 2.749988888215502400e-05 3.239175221797146656e-05 -2.116880022759717152e-06
-2.667035263183729151e-05 -1.610751926741428133e-05 1.232146240564368363e-05 6.658384188935831105e-06 1.738020109602274365e-04 1.056325825001203137e-05 -9.150676530592069782e-06 -8.033794907514566912e-06 3.655104562689320691e-06 6.203970804903490860e-06 2.388191799102910970e-06 2.074348509824734680e-06 1.162127420893840202e-06 4.550826015128029603e-06 -4.021478506595920834e-06 -5.579279200828250023e-06 -3.071683331729116167e-07 -5.130977563627673978e-06 -3.148801439285001240e-06 -9.828678850799373533e-06 -3.717115518181818715e-06 1.520882573441259604e-05 5.714328299856428158e-06 -6.074959095053742570e-07 -9.003061398991027894e-06 1.022775549014365916e-05 -2.373717258116224311e-06 -2.267460742119222423e-06 -3.219923577661034752e-05 -1.114175335200516518e-05 4.073819275487758420e-06 -1.567963962958186447e-05 1.025788545037510619e-04 -2.114797739941740224e-05 1.626298968328493630e-06 1.088556807053002623e-06 -2.069200600200929006e-06 2.348896246354854257e-05 1.703122021582605347e-05 1.247936006967719458e-05 -6.305734790902437190e-06 -3.664166796182830201e-05 9.326303545875430165e-06 3.330083761009803092e-05 1.171899567005097668e-05 -3.942840930951458175e-05 -1.128186900380196215e-06 -2.516805716720962436e-06 5.876472422492596263e-05 5.559133916824501338e-05 2.063858537870209985e-05 -1.016911462176791686e-06 -4.743701919315101206e-06 -9.633649894461606184e-06 2.473477261817302967e-05 2.280330358355564327e-06 -2.911346791930469914e-06 -1.973150398632406353e-05 3.738072849844738678e-06 4.449768098714112564e-06 8.745697246917353131e-05 1.019901116450415437e-05 -7.404169095501990264e-06 1.700618513385877291e-07 7.208080521513722550e-06 6.827123409249602751e-06 6.295228602739970188e-06 -1.061323181297269883e-05 1.988179068397624543e-06 -1.093353558446501000e-06 -1.581846867329819923e-05 1.470859497296932678e-05 -4.734201791821881746e-06 -1.656731466951447291e-06 1.507121629468168940e-05 -8.135425891885752592e-06 -3.466956975460042548e-06 1.761672452281766552e-05 3.156276989590154139e-06 -1.474698772940314477e-05 9.316197666648530411e-06 -1.459309705400152783e-05 -1.585064096640427026e-05 6.233280599886132707e-08
-1.856986138820966351e-05 9.962654032862219863e-06 1.030674616597235528e-05 -1.626665596724075268e-06 1.056325825001203137e-05 1.405765442991877836e-04 -1.843296770636955996e-06 -1.639549923196512231e-05 2.299532911429016917e-06 2.724691156618506885e-06 -2.674811862417824239e-06 1.733982554812895898e-06 -6.377513126115650385e-06 -1.274230666121585733e-06 -2.712217994751127958e-06 -1.499015241253297327e-05 -1.131397811365969988e-07 9.647296132630465992e-06 -7.164398639259738633e-06 -7.764661389929862582e-06 -1.456319855089065662e-05 -1.218914891651768864e-05 -1.004416907555812701e-05 -5.240292004814285640e-06 -1.271592040831817438e-05 1.785097060074498573e-05 1.454188203235278890e-05 6.879123120154505515e-06 -4.933691871724824443e-06 -4.982851768461458178e-06 1.413160634464103504e-05 -1.499815508322585418e-05 -4.978709612373561865e-06 7.918744810890484013e-05 -8.507216273422497599e-07 7.736699736771843390e-07 -1.239376592040771028e-06 8.877914662271698719e-06 1.658601364734397685e-05 -2.016589928713877192e-05 7.635077812128550324e-06 -2.066718429353793260e-06 -3.619469464998752654e-06 6.079701130275472977e-06 -1.046370201039272657e-05 -3.678794994397655379e-05 6.587272658397915052e-06 4.400631903557506981e-05 2.710456844613466613e-05 3.692622327616967163e-06 8.590702138101565706e-06 -4.716974018077109951e-06 4.488193670477277425e-05 -4.613626190069436899e-05 -4.221290016216045670e-05 3.855524772637554337e-06 2.567914473104256517e-06 1.313737410623705538e-05 9.121911549661349913e-06 -1.666389721681349413e-06 -7.378642622311577460e-06 6.380322937333011567e-05 1.491058092415213459e-06 -6.622765705429714996e-06 2.067698360863844116e-06 -7.165005139834421596e-06 3.589915897563831392e-06 5.286832106466916890e-06 3.921082779301473352e-06 -7.409648231090481232e-06 7.533481966852006694e-06 8.891205584102657457e-06 -1.273555294118242036e-05 1.572957357087752505e-05 -7.805079392554764890e-06 -7.221051233461088113e-06 5.084323995593224264e-06 8.267605411157289449e-06 -2.878941095144402530e-05 2.771672943795489672e-05 1.124391877298334675e-05 -3.532791845505588797e-05 -2.877905888196185050e-05 -2.404524766760064545e-05
4.860516509424285525e-06 6.393862832079188214e-07 -1.062906671784262656e-05 -8.760710606198506800e-06 -9.150676530592069782e-06 -1.843296770636955996e-06 6.656042606945030999e-05 2.805888376946777296e-06 -1.348535317693541921e-05 5.729490472952972741e-07 1.293343923476270694e-06 6.443179482180196408e-06 4.084185256164112305e-06 -6.077244898739486069e-06 -4.628928245447489754e-06 -3.926405152413662365e-06 1.440666926702284455e-06 4.418381574477752617e-08 1.903168108006536322e-06 1.069697204938715670e-05 4.519920065281802741e-06 1.785800743477931311e-06 1.104844225143741715e-06 -2.283514025411879534e-05 -5.726930010354266005e-06 -1.749827812909740117e-06 -6.979521917453473949e-06 -7.875731831509407937e-06 3.838081703318099787e-06 1.263298416723032674e-05 -4.022655905655563762e-06 5.759465068763165249e-06 1.480450430328997096e-07 -3.859098926242992314e-06 2.025449604084677782e-05 -8.467824080327735419e-06 -1.523760632071006483e-05 7.818826825003751302e-07 1.209344796193310921e-05 4.495862472730126988e-06 1.304955726831581619e-05 -9.125598093999892001e-06 -1.513578278846849967e-06 1.088536998705693001e-06 1.195210169907425325e-05 -3.020339682511274620e-05 -4.515478894284017026e-06 -9.588399926513779177e-07 1.916736110846042638e-05 -1.469106302296882416e-05 2.302532051401898804e-06 -4.458883670607556450e-06 -1.783130839491122070e-05 9.201162444948337053e-06 9.049875428650155142e-06 1.758948823783234910e-05 -5.231754060698507669e-06 1.934672136605780618e-06 -1.512102748515924580e-05 -3.367951431702274469e-06 -4.415262313971151098e-06 3.455969784071842906e-06 3.358862412944766572e-05 -4.084702995781083809e-06 -7.402691008743110335e-06 -1.363991430124646218e-06 7.444231144544660102e-06 3.641660915135299534e-06 2.894457731283975916e-06 -1.838109569668077873e-06 -8.172249696460365942e-06 -1.200230199667393911e-06 2.437433005386384168e-06 -9.382351599862244414e-06 -7.786960795475575463e-06 2.002019616597371831e-05 -1.243162967402370716e-05 -4.622058054772869984e-06 -6.793421547204264073e-06 3.052718677018619118e-05 -8.024849962999205372e-06 9.517840220710755038e-06 2.002730113902853197e-05 -1.016614115721809327e-05
3.007236709010782994e-06 -1.015590211011603744e-05 -2.880713642235536511e-06 -2.506141674494963919e-06 -8.033794907514566912e-06 -1.639549923196512231e-05 2.805888376946777296e-06 7.120951219548943354e-05 5.975934305617242295e-06 -1.419498884630659207e-05 -1.798163277212797631e-06 2.900807653431707232e-06 1.526788496579105546e-06 -2.399721381446277232e-07 -2.787145442523722009e-06 3.053090058858207617e-06 -2.514580692382348003e-06 -1.267755536343919329e-06 5.857749477994550149e-06 -2.094050817851700985e-07 1.335322140503384907e-06 -1.013647399662801523e-07 -3.886279155006862073e-06 -3.424127034930730375e-06 1.107771992643513132e-05 8.141489326215699829e-06 -1.534982760302656406e-05 5.037702528912920170e-06 2.861057172450544960e-06 -8.212005192904910379e-06 -2.119205893389143943e-06 4.164816680879821455e-06 -7.639808620053590538e-06 -7.003420395606176711e-07 7.168043739579103058e-06 1.830560246082709437e-05 8.677077099432505550e-06 -5.358976177409804006e-06 3.570945766175704469e-06 7.334095035188441640e-06 -9.554889598278951192e-06 -5.135307971379225117e-06 9.079027573428470333e-07 1.724192679354209233e-06 -9.487975126072203865e-06 -6.317604608149051612e-06 5.585744236610676558e-06 6.351104514021578293e-06 -9.055269425156719187e-07 1.332758317272330731e-05 1.714359177372238631e-05 5.919040769596160818e-06 -1.456816468057533856e-06 -1.463386749523467992e-06 -2.765784293634344690e-05 -2.725562903350338168e-05 -1.993326373639066766e-06 -1.619739390442938984e-05 -1.099604034599658802e-05 1.634441050544190518e-06 -5.451335261299167925e-07 -3.465800659849483712e-06 4.455728174989660898e-06 3.697630092850104404e-05 1.342895559830453266e-05 -2.205302418438374666e-06 -1.511280209617981614e-06 1.335307849530380628e-06 -6.766159811215437452e-06 -1.339031498129251051e-05 -7.070349198658921165e-06 -4.563593421037194467e-06 -2.549384520527372309e-06 -2.280456659220590619e-05 -1.919619487502052387e-06 -2.299942014457461676e-06 -1.677553702458246495e-05 8.279889093085891948e-06 2.075424950193998058e-05 1.919010901820818860e-05 7.669093709940446202e-06 -1.806694078500744607e-05 -6.787508562900991653e-06 -4.692578385472466105e-06
-1.362635816198271391e-05 1.066856057989069586e-05 9.993208371008931401e-06 7.554215622239433924e-06 3.655104562689320691e-06 2.299532911429016917e-06 -1.348535317693541921e-05 5.975934305617242295e-06 7.338676598360193727e-05 7.845777834340702459e-07 -1.098822035775867739e-05 -9.419684395419010293e-06 -2.373167047423398732e-06 5.131415446737239720e-06 4.106388358108103948e-06 -1.655310262290147339e-06 -7.876014957846332878e-06 5.866351006806603013e-06 -2.494807736751266903e-06 -1.318874692181761029e-05 5.896580141479333476e-07 1.155682184863768335e-05 2.355379173434398759e-07 4.969892799434873787e-06 6.859912351856200994e-06 -1.986476838355977457e-06 -5.029967838946077913e-06 2.318650262724464445e-06 -2.826220066024252636e-05 1.293419002765769917e-05 6.560632437476678118e-06 1.340964333240456196e-06 -1.263716801102887748e-06 1.662960832297578990e-06 -1.745291668552387344e-05 1.048865107638134274e-05 3.173195657170290915e-05 2.913890203989999294e-06 1.426756379256893968e-06 -2.799971988271012500e-05 2.699068491556384040e-06 -9.416845742394466955e-06 1.033369821352953538e-05 -9.887653337819046802e-06 -1.017722591665237984e-06 -6.362707070673649170e-08 -1.111560056339334554e-05 -8.051421871303131002e-06 1.974471459131232404e-05 2.987729371233017203e-05 6.890630052622660588e-06 -3.877736960841264207e-06 -1.593462303380642438e-05 -2.025269234374872963e-06 -3.675822849709876086e-06 1.439508045775231283e-05 -1.563965167289291543e-05 4.853812333867180225e-06 1.020523291950669830e-05 2.816671815675880201e-06 4.154611894349036177e-06 -2.783219886688294546e-06 -4.201139437708900627e-06 8.123995184900655169e-06 9.720252435915470102e-06 -1.116707153547094181e-06 2.392758662604895130e-08 -1.051100078019058930e-06 -1.770777599673577968e-06 -1.230964553973004751e-05 1.878724555151008245e-05 -5.626675476935296569e-06 4.217652979302848244e-06 -6.938349865937714668e-06 5.754011096852151280e-08 -6.137927877984966690e-06 8.852654553051907618e-06 -8.148631026897958156e-06 -4.143889388505767060e-06 -8.029782600146403884e-06 -4.183489665206011903e-06 -2.446913612752223767e-05 -1.606361622561205724e-05 1.735695012578877638e-06
-1.262792084594440103e-05 4.467996352350444994e-07 -1.362670821502636576e-05 -3.012958762312140545e-07 6.203970804903490860e-06 2.724691156618506885e-06 5.729490472952972741e-07 -1.419498884630659207e-05 7.845777834340702459e-07 8.808908900384498735e-05 3.944566065704580782e-07 -1.173208737765960587e-05 -9.835349165030380561e-07 1.466141968245972879e-06 -6.779422726189589170e-06 -6.537941817210468290e-06 1.118929552406862325e-05 -6.605689598847412296e-06 -1.188679473967969897e-06 1.217164754827590803e-06 8.900748370055193184e-07 -5.883243151735666955e-06 -3.875830059755063063e-06 -3.371371075120960568e-07 -1.155805116384369343e-05 1.537911251832895683e-05 2.437051154488551388e-05 -5.690939580678768174e-06 -3.896879843271674546e-06 7.285897693575124342e-06 -1.311020449236851191e-05 -1.006961498953842895e-06 3.485503010342211088e-06 8.226575775719290257e-06 -7.288071052472399767e-06 -8.504662788587131242e-06 -2.606333047359883184e-06 6.390983679507934393e-06 -4.077047210368750751e-06 7.655442626657096657e-06 -5.300665932717923531e-06 -9.346576510989084958e-07 1.798593826202261591e-05 -1.365733097933419380e-05 8.857377440456837484e-06 -3.040714969651788194e-07 -4.743177219856483522e-06 5.338897526161218701e-06 -1.439152424349300890e-05 -1.781592993080692754e-05 -2.337935549986505757e-05 1.344451208989715602e-05 -1.508110961001456668e-05 -1.008300364053929945e-05 4.171657224864314345e-05 -6.341936473659403146e-06 3.831606120414996219e-06 1.556954894435596756e-05 1.010751106469015282e-06 6.683505841410139658e-07 -5.722441167808073229e-06 7.625155025914843097e-06 1.004240588595316686e-06 -6.603030647924685571e-06 -2.255218983704483613e-06 -2.865754787149855106e-06 9.556481636452020601e-06 6.935369737047827434e-07 -5.029232295894800527e-07 1.314217138087975349e-06 -2.054600515312710644e-06 -1.699173403443482043e-06 -6.325870497050035813e-06 1.343476216733384891e-05 1.737410838730196497e-05 -2.051375143623687829e-05 3.199620969615665131e-07 -4.819837792755355054e-07 2.938981448200494502e-05 -1.799726711184114041e-05 -1.958280425462089158e-05 -1.616755876602600872e-05 -2.849536393241609137e-05 1.720904825898719344e-05
