2040.04079002 -137.36345926 -64.39625235 49.16731610 -137.91604583 83.91164022 325.89743916 -139.44334673 132.75699126 162.59069987 43.65049445 -8.99205241 -578.26462923 -130.72165194 -199.93404484 0.43635866 37.56828599 -16.22737877 95.96585979 115.14635916 -34.60925901 -12.43408584 -214.57643116 -169.15886898 -30.19638350 -63.79072953 -71.27015887 48.08573259 -1217.54474137 -51.81621216 -68.38133552 245.20377416 -409.73841102 -209.97347298 654.08589928 -303.98809597 -33.79783117 -208.84078057 -562.91998952 47.28244704 -16.05421197 -10.36204596 -130.63108878 331.91308983 -367.95733590 -308.14541675 45.88125092 -220.93981511 8.41512375 171.39474030 264.81810626 211.06321019 -130.90482111 -150.56445848 -74.35375305 100.90053732 -1249.27775704 252.61238142 48.52889574 -147.06955508 380.74241881 9.59723098 -290.69554594 -179.58027571 229.02856812 23.86016511 142.77381202 -39.19813033 204.62513993 295.71672496 152.01160805 -2.84245925 -74.46281015 -13.62439228 81.54524185 -2.73490365 -27.92693919 57.18699168 35.32835431 -25.75898410 -30.79189728 44.87077889 116.69529022 -28.63863235 337.56992410 138.97953131 -14.29453188 -73.52930179 539.83457516 -96.48716582 -532.06861923 580.09486040 -204.78940676 -202.42841175 -147.72340729 -249.47439721 33.70891111 -206.08410130 -78.70555669 -78.59499881 -295.25355530 2.13869730 24.00861438 246.79167185 -67.28335547 38.30451324 -77.14600682 -151.60443032 -78.07739367 257.96144164 122.64558589 -128.24126706 399.83061170 -234.92455956 187.39174472 66.29081354 -221.21026687 252.38559641 198.62604432 -21.89843555 -10.25829139 591.69436271 -69.48416012 1.57576270 -192.83349093 -209.07736380 -13.75517363 -149.08139993 85.37469974 -17.42160952 9.25331396 -44.07340203 29.54078737 -124.27547542 -19.23833295 153.97552182 23.76292519 -100.68585925 74.79233233 93.49461028 66.56368085 -5.27880668 -47.59270853 96.27612335 -159.54872055 -129.39203133 -14.33221031 98.13537965 153.69952833 85.35718162 -36.82648736 -65.24778269 26.11377990 -44.18137733 33.51571821 -31.18493198 -2.48684515 -4.70824720 -35.27379015 -55.77675523 -14.79175929 11.79402940 25.96469035 1.36346903 19.79471110 -4.39140475 -57.51501047 9.57989851
-137.36345926 4574.33496442 -754.91505013 -682.30198207 15.29963672 -127.52849570 -67.21379810 -466.63153755 568.22403211 -27.52830778 178.89365726 125.77791833 314.00302835 224.47130374 169.70473706 350.50966365 -618.95511762 19.74450413 -406.39552834 -67.60633762 80.85379069 151.31877230 -40.73827796 237.56583159 137.49378593 96.06064751 -36.26209508 -439.01388329 -12.69094914 -5588.74698396 698.70362088 570.99914772 -814.36264278 -356.64168369 140.65479709 -580.75055829 280.76334749 -125.35190032 297.83171237 -993.71472709 -446.58741035 -518.56463443 847.20033214 -112.46730425 -183.52547929 20.98873927 -449.43783909 862.33817825 -52.21418637 141.31807816 195.59953032 32.66652353 -82.41952438 239.46422926 -4.21192915 353.17929492 -28.81847298 -1658.07828206 316.52300924 -228.57908672 869.05120348 -134.22970549 -136.56306442 497.41556790 202.16099316 -194.27690222 544.90655690 -172.11349304 -175.83279148 113.34552971 -245.54607461 -43.97324164 -34.83586381 60.77385051 -208.35716051 -7.93516695 123.07143374 49.77436811 -55.63212100 -207.76314327 197.02067589 48.92897554 65.39861884 -52.89518568 -7.69601754 1960.56893924 -309.83596064 -298.36224473 540.06347948 48.68140396 169.98400517 942.78032857 286.67459610 468.58641662 125.65458595 691.58980346 230.79858733 439.77087110 -220.64660387 -440.63865142 63.98673711 136.10942829 -210.91005502 -197.21381713 360.06581837 -194.69288832 -32.64478519 212.91459919 66.14428190 -49.01043639 146.58607216 -11.82986546 97.95718995 421.63093060 -270.63079924 243.43331193 -688.70211797 -7.18930854 -186.20736587 -266.10270711 -166.58506271 -210.39747160 -88.81475425 -245.42599300 158.46571913 308.75746068 99.10675822 281.27523982 294.49396405 145.20524040 168.61058060 60.59330110 -31.19595739 -40.51249769 108.18374917 39.86134510 46.00957082 122.07279978 45.32749876 -163.17097078 -23.71704128 504.48192203 -39.48435516 -37.10383765 13.88700856 79.03916620 9.67003553 47.98605581 235.74487875 63.49426239 72.96590126 48.95392466 -72.43764330 -82.60873591 57.95383078 -14.70739541 1.36684230 -22.52181099 22.17218374 -15.59079915 -80.54993095 -12.09460803 -14.83208868 7.59469235 -1.58920691 -34.36251938 48.00645598 -12.02084842
-64.39625235 -754.91505013 4859.14180662 312.91988189 -305.03413649 -86.26418680 -366.80140743 199.50330387 -630.30000195 -359.00180557 -695.54210914 511.34216522 -336.03862983 119.42476771 63.08390817 -47.84856251 34.36891467 54.59386638 -93.62926614 -47.69791448 -71.87369930 -107.78733504 169.70593260 -55.76310113 353.05105261 124.82115311 44.34343445 -0.06914007 344.69343209 1351.04364595 -5328.35987965 53.80205866 341.93057320 236.70148530 -419.52716317 -170.13128322 -30.54490092 -35.02077207 769.75930675 -294.92345230 627.22299821 734.82884535 -882.89241576 474.33450216 472.74637613 -355.44869874 185.52927515 -95.77684769 -280.71196562 271.15559804 14.44931026 382.47695487 274.60616245 -296.61493616 -284.32129542 -191.30728803 -65.42000699 433.80306390 -2198.11160912 -91.16525771 -268.72024694 -539.88292962 405.09075088 200.22979179 301.15001654 182.70424643 -79.42842907 527.98114827 139.74995322 217.13033876 154.25755137 -17.29194403 39.09587288 -44.57467870 -123.90127876 -87.43205377 -53.01582117 -270.65453978 103.92998486 5.16226429 -263.13147893 39.36752368 -3.06901651 29.38815042 -89.94984932 -37.76063006 1647.82576771 236.65298906 28.14713121 -188.98240431 374.96620828 36.48623700 7.88253589 532.92818391 368.43622862 -269.05249045 -730.86226351 -528.54709312 1051.66735946 -573.57610273 105.39378636 -248.78247193 -66.70724381 422.08879676 -414.97682714 85.81800768 126.75460855 -31.55531218 0.04531138 20.50811088 -323.56655953 -16.11294367 -185.27059744 -643.01656425 1535.83378638 -374.83776118 -39.40187041 -38.15198607 330.32803950 -729.50271983 -145.02916746 -48.75464319 -545.65876796 -115.97323464 -240.28711409 -340.97661576 -474.84658211 -180.69123226 -217.48583395 -219.66886471 -298.41886798 -316.24873888 218.24400352 328.85894527 -9.81377511 318.09914650 -123.84320606 -174.18074892 -20.00438289 67.54420084 -63.27757635 -209.73632026 103.14684877 108.82126251 -214.26365305 172.30377535 -83.44230890 64.54380224 -128.70279596 0.31310552 -32.37247487 -64.11030411 47.94885884 22.28210286 -75.61515261 -74.95210113 7.22967920 3.47761406 -65.44707898 -94.72243099 -36.49771264 11.37176031 -35.44086416 -6.26245977 0.22461263 35.72614048 -70.91515462 -18.60392192
49.16731610 -682.30198207 312.91988189 7957.14224403 135.11304408 649.07186435 -308.36801145 674.59301376 -596.14359969 -271.45039259 204.58845497 -366.89511474 -291.55927879 67.58177454 149.29913748 750.88296921 169.11914296 302.93965794 304.67594287 7.75258578 -154.79418866 -82.11928573 86.94216699 58.92199233 58.12244502 -226.32996407 -230.29938946 390.23966215 305.20542039 834.11853902 -187.32842109 -9104.72528271 -187.43765702 -835.60040341 732.19753245 -314.50866725 52.35289130 -30.00557762 294.48451681 -470.59003375 -650.36048931 81.32476463 -472.79427171 -674.97133877 997.62193175 -211.64518760 265.36068325 -290.00403488 -256.73139930 -211.39310133 -193.51506215 -386.95574423 71.25938623 -60.46782318 -63.13451906 171.49764100 252.05601061 19.89419751 -187.97669371 -2250.25447254 233.49043296 -472.40857028 1201.21118121 39.01752033 -152.74028401 135.43219585 11.78117359 200.33712212 -96.79336063 426.11763337 4.92486938 5.09910082 259.67589430 -192.34204860 84.28885952 129.40455210 76.38698028 50.38319316 146.44138672 -5.37337369 134.67542569 53.87003902 -4.56133506 -7.98727509 -12.11284056 -608.56965696 -382.82881176 2899.55103937 659.40415355 162.28188553 -1062.18685517 -354.36863504 -883.84427374 -345.89232391 102.13024510 -658.90853255 -813.95938993 -49.17826430 -614.65658138 217.78709438 -876.99695679 -211.20760759 -1114.08679019 71.06534022 391.72596579 -91.66908094 -381.22940978 191.68591792 -473.26936174 297.24564734 0.05689772 -256.94214538 -523.43850824 355.27605819 484.25726792 814.32944945 -72.96975092 736.58070680 245.23339018 -606.71463428 104.75400835 186.67514491 -116.08871424 95.08871296 -410.56836424 -241.60660653 -243.89063785 223.67827780 -509.53171868 170.88380857 -143.16446006 -95.19453643 3.25498132 0.81614144 -28.27669644 102.51420914 -70.07592742 -38.94414909 147.03882290 23.53070011 -52.49761892 -211.36486983 -232.13527895 224.86544995 -162.23168760 3.61553142 -102.39106605 -23.12360916 -98.22576176 95.43600468 82.61098139 -45.54808243 138.10024304 34.17957216 -134.87613269 -162.11608656 162.83324157 -49.70453304 20.30928689 -152.14285764 84.10410732 6.59684843 50.63823143 71.85811214 17.05772875 -35.82022951 56.13349193 37.93139126
-137.91604583 15.29963672 -305.03413649 135.11304408 6758.13199964 28.71683578 462.87072167 125.04882079 -483.78478113 -339.06379479 84.85780942 -839.07278710 -308.55983498 348.69921942 -551.14090281 475.53005990 -7.99846984 24.27533852 -193.46775151 -287.96597230 44.86492130 -185.62070406 -94.72876283 -449.84990441 31.28707954 143.14915091 -221.18670550 191.45409265 118.41574760 -714.07899208 777.42641682 -176.02215853 -5637.41414002 -38.78022810 1514.85693653 -1076.81584614 -312.54976605 -228.66034461 -223.18973699 722.98864669 -470.44620531 -154.43636257 174.22395046 267.38699680 449.70046336 -321.44524045 149.98435188 60.18481563 -220.71248669 -152.18826716 75.55467239 81.98122572 -46.10198100 -182.32590503 189.86284934 -101.71978132 -176.83759430 578.79360692 -982.93801679 -429.38171246 -2227.94147196 -27.22393548 -187.39711452 472.45398175 231.22398280 -260.13998848 98.82498823 -90.51687713 79.67471007 62.34547306 -278.20284771 304.87176300 -47.09242282 5.73330192 18.97438280 0.36498876 97.87488092 217.13670588 21.59901230 129.74286614 -57.17816153 -35.82278550 47.94259695 67.79542353 -315.23056004 436.87938347 -304.51916340 -430.05909030 1323.25642295 -254.91731996 -711.50298075 410.31224402 298.61370048 977.40415251 -369.75377578 -458.20915520 24.07501643 -441.11162127 -635.64053655 -23.90749992 134.89639479 546.02513282 -654.33986776 -89.95652885 120.40287178 -152.25044436 -162.07009992 398.87050750 206.13293515 290.82057140 189.24602051 -118.33977468 297.12730732 -414.48910765 737.16834904 -19.13375172 680.56642508 -749.16778183 -205.59028939 -208.31324179 664.80804829 -49.13465394 11.85767756 -334.79869334 -30.37862587 226.81848647 100.51638499 165.96859640 264.43322036 128.01389993 -141.49245642 156.58598908 -74.79169156 -109.64484532 84.78327076 -407.96449103 209.01042140 349.93850524 155.20377433 -78.94368592 232.35696732 161.83591619 245.74133078 440.20600594 669.28150765 194.80007364 24.92368499 47.05784327 -77.86152796 -123.24307688 -79.11117802 85.69092433 -2.82662234 42.18196982 59.72982592 -1.78471729 -36.24952058 -29.97419168 36.17179522 62.40541296 121.83138280 86.45792439 -0.03010929 5.22044000 54.63853979 -52.47513587 -61.40161644 19.55647742
83.91164022 -127.52849570 -86.26418680 649.07186435 28.71683578 6048.47418280 465.57566329 1071.97222658 598.42317786 104.01209657 3.66343501 229.62725948 -462.25465557 -389.82645443 135.14145668 380.26307691 -517.26264965 -94.78891411 -136.84960974 229.83563695 -194.16547028 146.43615843 -5.72474193 271.91186727 184.87521003 38.16458532 160.04745743 -122.76991415 -213.57082225 -248.50167039 398.31958873 -1006.82174879 453.70578521 -4559.40324536 525.97842868 -76.49489565 -785.24920889 -7.01621778 307.01831048 -328.67837739 37.81847443 190.02500582 231.93739443 -322.12244174 152.55061414 494.22886841 -341.45903630 -37.16582221 -488.41334911 -335.44131347 -31.53913700 -427.01982618 -283.06717487 118.54872714 27.19408196 33.23658077 105.27842970 114.43484920 -140.89404465 -487.95523761 -262.99359897 -576.81885005 62.38468138 311.93727481 133.83441530 -662.23763337 -258.22342259 -512.34496147 -334.88375739 -25.08882033 -136.09827089 -33.33202896 44.51703880 206.09771424 118.55724322 -223.19799534 -136.95970442 1.04651428 14.03598725 28.53951961 -286.13354601 -23.02258766 -77.26140447 -22.25815954 -33.57725510 -351.12362828 -190.94381780 245.17481079 -286.75453440 950.09060471 -464.63076151 449.06013537 101.37496203 -372.32468705 -89.40037805 797.72058636 -530.74725067 172.79843700 5.84573389 -60.59809772 227.66871576 988.88205968 416.13504961 1141.01576094 78.17626670 -6.72928336 -673.00543122 179.11006296 -240.92625989 171.47792415 -248.30001542 60.63163975 114.47324228 266.82702013 -50.64293501 680.03399553 -60.95246389 71.11836586 289.41195798 38.55155317 96.28387468 288.52731127 342.99800486 309.12788706 -13.09124860 250.49557979 73.73321034 96.17347995 26.78220252 -579.63842198 257.01783408 -165.44796887 190.30049613 -50.82585367 -9.93308178 -3.51819933 118.13417911 -42.19162298 245.35770564 214.91298133 -76.73772620 52.06838260 232.40796572 -201.12981011 470.79296205 -97.07779008 -116.04162478 93.97116952 45.44748082 41.24409141 139.60443260 -8.13907978 108.43565476 108.93540157 1.48864524 37.04207886 -51.87011947 20.50486450 16.94067378 -80.70381611 54.18216028 -14.06316649 47.92414034 -64.88971470 -48.86079514 13.49802453 37.71185255 -81.35622794
325.89743916 -67.21379810 -366.80140743 -308.36801145 462.87072167 465.57566329 11291.92172729 752.06668335 1298.83374782 685.32995597 390.73115127 -153.13658834 -670.33410676 78.42374825 -442.64552735 111.50053889 -627.15439291 -242.71859023 164.07057776 -684.91394284 -108.59183423 116.47326669 32.20940392 203.39063087 262.23448367 408.12354053 110.49600840 351.99170464 -97.77553759 712.17472380 936.35891836 165.89279745 -415.47738339 -446.76854000 -5436.90747714 -2464.44103949 -1610.42642435 -1837.43240126 -201.51318239 1692.37614916 -127.42124480 572.62428654 791.65082896 761.94287377 325.53919358 301.50349706 -426.01950902 290.19217488 -397.46297300 824.93002706 -179.11599547 37.90525604 -480.09717825 -660.76613405 -308.09824519 294.81904324 384.37144068 -444.14265400 -30.15436675 371.32013356 -280.37993316 -315.84354145 -2059.06723527 -237.48386735 726.52337484 -261.21665662 250.53957754 388.95804825 529.35414347 -361.85932369 257.90662797 -233.42679472 459.88645178 -256.18852008 -212.61363467 -123.21907226 -96.35354726 -39.55096476 -131.77134686 -75.93173448 143.93499194 -29.88408891 158.67306553 -260.16198160 -248.66064778 -51.57544885 -522.85971526 -151.15949564 53.76322710 -498.49624693 -250.36201740 403.08761666 499.61131990 128.94550955 -272.57290601 -361.68427362 -262.70519636 5.86384825 -476.11368994 624.44118867 -460.06505644 545.21720292 47.63854670 -188.43984677 -75.17081273 156.68223686 23.89820128 -52.39532271 -382.67166015 504.91674866 187.59564262 229.44671487 512.03288692 -440.89976058 740.37389035 297.61474332 -150.62663358 954.68542783 -193.56750892 622.64704632 -514.96177715 118.47344644 176.32871046 -232.64837073 255.56086707 204.38656450 41.84018328 93.83280283 -46.42378562 -227.32672269 -185.90126160 330.00089793 35.86965003 34.88833415 -271.94373960 195.15356272 -41.12747798 -47.89392307 85.26298370 209.01381856 -290.64977796 421.09993001 -112.01583608 97.76155277 354.16335340 -304.08345360 143.08941074 -56.25662533 -161.68238749 -122.45064684 252.63092733 -277.69800987 23.81972845 99.33682036 -20.38474572 -136.53664759 -214.13357462 19.62836253 -92.97410806 -140.45954300 -200.04078266 6.23880210 45.87389167 45.75504852 -77.25236595 -44.62311275 40.78611583 39.59607868
-139.44334673 -466.63153755 199.50330387 674.59301376 125.04882079 1071.97222658 752.06668335 8697.97482036 1.87337531 1049.48569284 645.53986464 -601.52275833 -535.94758775 -113.00080749 18.07945073 -813.03188056 158.81168009 -46.47883598 -48.12859111 -165.43832906 93.96488362 54.84233317 75.60471764 -113.10240781 -134.17084917 108.71606559 -1.08774373 -447.46034481 385.32760524 836.13260986 1062.29059785 -1459.28754070 133.29052836 -280.81411360 1776.08290764 -1570.73072551 -155.47424838 1273.30170404 -343.19001609 -1503.26114272 745.93152311 -332.47278755 -473.66491662 1339.12624082 -739.33186344 -682.96843254 -287.07410736 -493.21713225 -743.21917410 -103.89911160 396.18151291 303.83555352 -84.34465752 358.42957207 0.51026843 261.48723735 -188.95644789 -306.57679140 -951.84892978 -215.78380918 -197.11805752 229.46529472 100.73640871 -959.36257532 -197.48018661 272.36063760 -289.71197093 470.70373315 -156.18223658 -256.68787476 -37.40579551 -68.18560833 388.94050740 -348.22345292 -231.78270674 -99.78894160 -53.97275729 -68.34026040 87.98733308 -212.29905423 206.32364712 72.29422295 46.62962541 -54.69896223 -285.82748861 -757.14595171 -288.33676908 28.09765752 -745.21609208 384.00030661 -1463.41751955 236.96515966 1243.86512585 -2368.19041304 568.81751473 -39.29668953 -523.85146161 922.19559251 -220.94673971 722.96021809 163.14762607 548.22782184 375.85174122 518.18765534 -69.83037199 -104.58287178 -54.85226062 259.03045562 -303.77784142 10.23945991 47.51519404 115.05033193 87.14136152 746.08901297 286.12842333 338.39503326 1004.22206098 -406.83587233 581.77037409 709.73777028 255.24456265 709.94407340 370.88567055 -204.80555338 2.46953346 -84.60528632 -344.19594059 -437.09600341 130.64941398 -439.17514207 -260.80872704 187.56384456 214.78624473 509.92428807 145.02894690 361.25869735 -408.94811809 -44.93228519 -47.30018291 37.48610651 212.24639840 -395.22502458 284.04788542 295.72718025 -65.33062602 593.93524495 194.42122468 -84.20739203 -198.58485780 131.16374222 -34.65711117 170.46505681 133.25752988 169.55834576 -58.10742573 -115.59116860 80.44102844 -31.21747580 -112.52575078 9.53542094 -32.49823735 84.22094771 -51.73592619 -15.13760353 6.12443528 101.99273809 -34.15274159 7.70896556
132.75699126 568.22403211 -630.30000195 -596.14359969 -483.78478113 598.42317786 1298.83374782 1.87337531 7757.37622661 690.47445926 1553.22018249 836.96010016 -166.59818633 180.85587729 -113.63527746 -105.51351330 -498.54271564 -36.56607475 -13.65263047 432.14377155 -33.95313014 131.54036942 -161.73214884 -9.49684762 -480.82011087 -64.07430755 -47.49153103 189.57826325 -519.67939921 -486.54788819 1119.62411503 1438.24732463 1158.11835000 -484.53390188 110.24136725 -39.14881914 -2322.20968151 -404.76034744 -592.69047549 747.87266409 27.87154622 148.58997852 309.01002131 540.91974547 -296.62302651 1060.84608668 22.82142153 296.54245333 933.93590236 416.82752253 848.61745452 483.04330274 378.95430926 437.99025401 581.15265463 -30.81149132 315.91187373 -818.39123952 665.01556509 605.96342387 4.75684569 -113.32333106 -923.12447870 330.42170487 -788.19668028 78.71078957 -468.06374602 -360.67488180 305.83229541 -338.16107323 -104.61948262 62.28381518 -133.99659462 -327.36819119 -111.85967221 -218.47079775 -107.96620540 285.75145454 76.36175131 31.56083932 30.80410622 24.35399831 65.10536770 -218.61194378 421.37697690 185.54919571 -679.73655367 -117.02649671 -389.87776681 423.50010888 -142.19401039 226.63163304 -132.73660852 -266.46868501 -1027.82247998 -377.15762434 36.39485948 -343.95245570 -879.80739746 -101.25359031 311.26929187 -165.06869839 890.17417197 -456.48775746 249.93670411 174.47648166 -737.17585191 -462.84571264 -258.05800795 -121.17782526 41.68875593 -247.74896120 247.49438197 188.89049994 -194.21868841 -215.14804350 -88.58850862 -171.60086351 364.67096938 317.99026949 579.58658339 -89.36977038 -335.18405085 396.67220060 18.62886200 115.53137375 343.08980695 -300.71605359 340.00105345 -287.31306416 416.32622361 249.74901848 190.29661332 -45.74519496 73.08968575 -92.94667357 384.59716133 162.18431768 17.60669556 -21.12372895 -323.08442749 377.53608185 -306.56068559 -381.10107710 11.46952776 -161.64928665 -206.70735781 -99.49614023 -232.02723506 83.66031772 70.13032723 168.03242026 -71.55409732 -12.95175839 122.60844606 79.70570863 -73.33139762 31.11639996 44.99880952 2.62092524 7.17368040 -106.73396084 1.58145530 -111.68435792 -42.28611378 -27.39148512 -13.10176616 -13.04622269
162.59069987 -27.52830778 -359.00180557 -271.45039259 -339.06379479 104.01209657 685.32995597 1049.48569284 690.47445926 7134.69056540 316.85281317 1314.13209085 -144.73847397 200.65395534 -242.08012722 426.42106709 -61.31633105 -208.58764548 60.70941077 221.80749528 289.19358489 266.57296738 17.00291523 -83.36478542 -46.80443371 -107.82078141 305.77926348 168.41074143 -159.92243489 -83.85506269 -4.95891757 1026.12471451 1051.91455554 265.73911939 416.98083986 -194.27901062 -806.44709312 -3140.92640550 -315.37533960 -2108.16034310 62.79129124 901.51354980 1497.84819306 -6.09311882 -122.09803225 -221.24774298 267.72969451 -901.51581351 -338.40284162 -675.98923512 -362.06088635 -225.73400822 39.34651222 456.81513981 -676.79917587 141.58004880 -450.50754929 -231.25872983 380.97274100 -25.16152103 -104.47544169 -97.55395793 -62.25326976 -730.55355816 -61.46328858 -786.29889711 -352.07377126 -95.28316551 -255.36345512 -371.69733914 68.41792979 -56.11184514 -164.66409229 160.35701729 -85.30706202 -35.98869667 54.25732908 19.09783850 8.79738307 44.02137651 105.18044611 177.36377956 54.83092815 -254.07951107 -171.79592635 125.96513594 560.95283969 -604.37348906 -532.43405740 -649.18599498 -913.74759826 -865.55403056 335.05135265 87.12951315 349.28723054 158.00827449 -40.29950514 -798.55385198 -130.48842670 -42.96993044 -778.68052731 142.51782552 -226.61837057 -67.98245989 -150.86210563 254.52553338 59.86445387 -386.62126132 -386.79748473 229.69406332 -252.59411839 -78.98833253 115.07418084 -130.04089152 -696.60388230 -196.84138859 146.58700198 167.66756693 65.61362166 160.39382975 175.63092564 -220.64854942 279.60000443 -87.31042332 -64.77993886 52.52541034 225.10141563 -189.64583278 79.71233352 -334.87191293 134.26824635 207.38546081 -48.93773642 203.13074218 -38.09029134 164.98699262 47.41196948 -142.82451705 160.87231350 22.13402551 313.14905532 68.40844941 188.26642452 256.42659127 364.30438770 263.81527230 -48.87359668 36.05628970 -43.62324690 -44.20617483 -126.19292094 71.34931399 -44.45916456 25.81132246 77.86315672 -15.61048150 -1.09299111 -185.53971648 -39.11768535 37.21788964 -0.91447012 59.00953221 -5.48070787 -20.00463661 129.12150026 42.82765434 46.71341220 35.55089143
