1.116906827323044683e-03 -7.944506739860124930e-05 -1.602426341669455548e-05 1.091960666638156109e-05 6.718388831256518585e-05 7.193998187959413419e-06 9.863770953385084356e-06 -1.201025459706521006e-05 -8.065490897341090785e-05 -1.782642658046830459e-05 -5.893888962229499001e-05 2.882432623308936120e-05 8.712366241478601363e-05 2.919999220732550645e-05 3.106835326309457303e-05 7.183831516594660284e-05 1.066748692981014544e-04 3.515642434306947206e-05 7.431356821206660451e-06 -1.955962077189836174e-04 -1.007137272125125754e-04 1.269380960469066476e-05 1.674276148458388148e-04 -2.860043459005925871e-04 -1.515418814158902173e-04 1.530452922929807357e-04 -3.306761151485979218e-04 6.713658029354191285e-05
-7.944506739860126285e-05 1.182062086802468642e-03 7.057246416463129265e-05 4.738303481280723578e-05 -6.600172574261655009e-05 -1.163702905618231461e-05 3.705792104797874523e-05 5.469074413406083466e-05 1.605932576891259771e-04 -1.917291830564477807e-05 8.123206815341856154e-05 6.547499758087012734e-05 -1.216716641050263230e-04 1.009496893014218683e-05 -4.989633086744099389e-05 -3.667310100595552491e-05 -3.200520812677917358e-05 -9.637881484774589609e-05 6.406758382330092364e-05 -6.925712303644742717e-06 -1.170989462426824445e-04 -5.993197376302956020e-06 8.667391792175133309e-05 1.915140248080219796e-04 -1.410843815870141903e-04 -3.053737540822342692e-04 1.558697570682416418e-04 -4.445521372884551491e-05
-1.602426341669455548e-05 7.057246416463129265e-05 1.178497851781362162e-03 -8.580730028973657534e-06 -7.864199954519302839e-05 1.993482938451907703e-05 -4.051275055593253730e-05 -5.400050306356601507e-05 5.268989012932411399e-05 -1.823814644611592583e-05 -1.842151127023489425e-05 5.712227747775483656e-05 2.217688139477831429e-06 -1.193392739902947167e-04 -2.995463779394965065e-05 -9.315844825749055225e-05 -3.378430870363989460e-05 3.496368100495840894e-05 -1.235342819605514376e-04 -4.206445963753197671e-05 1.236638234041704339e-04 -4.893914011149892772e-05 4.441707887207022319e-05 7.341293199510912060e-05 9.249260088607918345e-05 -2.780713239344357679e-04 2.737881809170297992e-04 1.612273462060485635e-04
1.091960666638156617e-05 4.738303481280725611e-05 -8.580730028973654146e-06 1.230408262654475102e-03 -4.869144389068497519e-06 -7.677262200041284825e-05 -8.896431657087930346e-05 6.220511503157926476e-05 -3.691487745392476498e-05 -5.791481826746461807e-05 1.369858805316665460e-04 3.203002293276872446e-05 1.477460393844060839e-05 -6.140101317725140816e-05 -7.256868824698240936e-05 2.740054377885415803e-05 -4.135399249927895841e-05 -6.104692964296067309e-05 2.231026493392096867e-04 2.406180586390544742e-04 -1.824508435642576071e-05 -1.682303745030529522e-04 1.059678484385965299e-04 -2.280557345263587474e-04 5.178079097803697036e-05 4.749688365560216329e-07 -2.201801390362585222e-04 2.029092647844887734e-04
6.718388831256519940e-05 -6.600172574261657719e-05 -7.864199954519301484e-05 -4.869144389068495825e-06 6.530651741522464256e-04 -1.118249445940644748e-06 -6.433839087687735336e-05 -4.647824953900677223e-05 1.448202930681465491e-05 3.877667321855599511e-06 5.962493319821555142e-05 -7.595770932191947013e-05 5.893856635663571311e-05 1.685485479389136156e-04 -1.982093720843115895e-05 3.138019661351034937e-06 -6.819088653538637112e-05 3.114752226611686050e-06 3.874210016593318816e-05 -1.399934825366684859e-04 2.329342148572170293e-05 1.924550058915855183e-04 5.903932068807516353e-05 -2.208913600483776917e-04 -3.433018999555960735e-05 -1.172275809683817952e-04 -5.252219489597182784e-05 2.837814633669010411e-04
7.193998187959416808e-06 -1.163702905618231630e-05 1.993482938451907025e-05 -7.677262200041283470e-05 -1.118249445940636913e-06 1.019271599902281909e-03 -6.317021414135894877e-05 -3.305677253935218829e-05 2.819184889454275217e-05 -1.243903432400388389e-05 -1.505162793840939916e-04 -4.958301647895224220e-06 -4.580460552057657520e-05 9.325841841803930515e-05 4.270366425824648540e-05 1.600906684655706508e-04 -1.935622384845539241e-05 -8.944780369201777543e-05 -4.591096244029654606e-05 -1.752987151951986109e-04 -7.568707464973030820e-07 -1.884083772600599050e-04 1.935190540155018847e-04 -5.861640046892590322e-06 -4.161899389550724351e-05 -1.704103837929973181e-04 -1.924831826108919502e-04 -2.035789193565279670e-04
9.863770953385082662e-06 3.705792104797875201e-05 -4.051275055593253052e-05 -8.896431657087931701e-05 -6.433839087687736691e-05 -6.317021414135893522e-05 8.589822136300834547e-04 -9.680611870426137380e-06 -1.200317455952874720e-04 -4.309038580111227806e-05 -5.965174899317388938e-06 2.791474165788432820e-05 3.442524712057878455e-05 -1.242981195812837940e-04 7.793770166449989867e-06 -7.118351373977055896e-05 1.010094491327779334e-04 -3.692031372939544125e-05 1.170218101785291942e-04 4.436382827624274017e-05 -1.266286189866117713e-04 1.048005258178088763e-04 2.948068417585661665e-04 -4.657938268419135175e-05 1.338130465070938720e-04 1.691717828514031929e-04 -1.070151810992984038e-04 -8.034856549206369507e-05
-1.201025459706521006e-05 5.469074413406081433e-05 -5.400050306356600152e-05 6.220511503157927832e-05 -4.647824953900675868e-05 -3.305677253935219507e-05 -9.680611870426139074e-06 1.170720155022859661e-03 -2.992158125879978327e-05 -2.526635759813905969e-04 1.199689189476620387e-04 -3.646185958755143611e-05 5.101426873275205780e-05 -2.177458963022453376e-05 -2.140714412486747351e-05 6.414389981118304163e-06 -9.651909665475275275e-05 -2.013751933004823396e-04 8.587777977277233094e-05 -2.906514452842748992e-04 -1.018400084842682068e-04 1.018566664223520172e-04 -8.776202441853933850e-05 9.385486287290546454e-05 1.073385204140587921e-04 -2.624344711677261202e-04 -7.957584972798999363e-05 -7.867141610561492282e-05
-8.065490897341086719e-05 1.605932576891260042e-04 5.268989012932411399e-05 -3.691487745392478531e-05 1.448202930681465491e-05 2.819184889454274878e-05 -1.200317455952874585e-04 -2.992158125879976294e-05 1.378514025859402031e-03 6.732848715597341464e-05 -1.785756279675913556e-04 -2.899557458124323045e-05 -1.836762225239937734e-04 -1.488428512841582054e-05 -3.552953978580280500e-05 5.881381825804469626e-05 -6.551932813577016361e-05 -7.837073096821798527e-05 5.347108994745243547e-06 1.947940744242316824e-05 -1.375576412961007069e-04 2.126380372345741405e-04 -1.176378041602850591e-04 1.349045867924483528e-04 4.551988582482576607e-05 2.385513283531033200e-04 -8.345485102837842822e-05 -8.833552035064813623e-05
-1.782642658046830120e-05 -1.917291830564477807e-05 -1.823814644611593261e-05 -5.791481826746461807e-05 3.877667321855599511e-06 -1.243903432400387373e-05 -4.309038580111227806e-05 -2.526635759813905427e-04 6.732848715597342820e-05 1.389325235536238582e-03 -1.170913544510711492e-05 -3.535487165841370502e-04 -6.545961253715342995e-05 7.810229115220117648e-05 -1.875283117159694471e-05 2.791107685300155694e-05 9.452585854984129449e-05 -1.386193281593184128e-04 -8.010748607867345696e-05 3.316002351960264829e-04 1.042195696713735904e-04 -9.887626980157092967e-05 2.821606275649614186e-04 1.929402593511768253e-04 -1.286833766347222040e-04 -1.464114832686479572e-05 5.965971308037853723e-04 -2.261327673492315290e-04
